name,id,lat,lon,weight,track
"Gräppåsvägen, Kungsbacka",9022014019371002,57.454797,11.972023,1275,B
"Nils Ericson Terminalen, Göteborg",9022014004940028,57.710217,11.972041,1275,28
"Nils Ericson Terminalen, Göteborg",9022014004940027,57.710154,11.972094,1275,27
"Nils Ericson Terminalen, Göteborg",9022014004940026,57.710100,11.972130,1275,26
"Nils Ericson Terminalen, Göteborg",9022014004940025,57.710046,11.972157,1275,25
"Nils Ericson Terminalen, Göteborg",9022014004940024,57.709992,11.972193,1275,24
"Gräppåsvägen, Kungsbacka",9021014019371000,57.454815,11.972220,1275,
"Nils Ericson Terminalen, Göteborg",9022014004940023,57.709938,11.972229,1275,23
"Vrine, Färgelanda",9021014070073000,58.545863,11.972247,265,
"Vrine, Färgelanda",9022014070073002,58.545863,11.972247,265,B
"Nils Ericson Terminalen, Göteborg",9022014004940022,57.709875,11.972265,1275,22
"Nils Ericson Terminalen, Göteborg",9022014004940021,57.709812,11.972292,1275,21
"Båtsman Hisings Gata, Göteborg",9022014001805002,57.763208,11.972328,1275,B
"Solvik, Uddevalla",9022014021587002,58.154697,11.972346,55,B
"Nils Ericson Terminalen, Göteborg",9021014004940000,57.710459,11.972355,1275,
GÖTEBORG,0000000800000022,57.709462,11.972391,32767,
"Schillers väg, Uddevalla",9022014021342002,58.354519,11.972400,265,B
"Båtsman Hisings Gata, Göteborg",9021014001805000,57.763136,11.972418,1275,
"Gräppåsvägen, Kungsbacka",9022014019371001,57.454833,11.972418,1275,A
"Solvik, Uddevalla",9021014021587000,58.154733,11.972427,55,
"Heden Nya Allén, Göteborg",9022014003128007,57.702585,11.972454,1275,G
"Heden Nya Allén, Göteborg",9021014003128000,57.702585,11.972472,1275,
"Båtsman Hisings Gata, Göteborg",9022014001805001,57.763055,11.972490,1275,A
"Solvik, Uddevalla",9022014021587001,58.154769,11.972508,55,A
"Kapellplatsen, Göteborg",9022014003760003,57.694369,11.972535,8757,C
"Schillers väg, Uddevalla",9021014021342000,58.354519,11.972535,265,
"Chalmers, Göteborg",9022014001960002,57.689928,11.972589,12010,B
"Rosenhäll, Uddevalla",9021014021330000,58.343408,11.972598,1286,
"Rosenhäll, Uddevalla",9022014021330002,58.343408,11.972616,1286,B
"Chalmers, Göteborg",9022014001960004,57.690018,11.972634,12010,D
"Olshammarsgatan, Göteborg",9022014005155001,57.755127,11.972652,1275,A
"Schillers väg, Uddevalla",9022014021342001,58.354528,11.972652,265,A
"Åtevattnet, Stenungsund",9021014015359000,58.009962,11.972670,55,
"Åtevattnet, Stenungsund",9022014015359001,58.009962,11.972670,55,A
"Syster Estrids Gata, Göteborg",9022014006530002,57.679375,11.972697,1275,B
"Doktor Fries Torg, Göteborg",9022014002090002,57.684463,11.972715,5336,B
"Guntofta, Kungsbacka",9022014019273002,57.505110,11.972715,1275,B
"Syster Estrids Gata, Göteborg",9021014006530000,57.679303,11.972760,1275,
"Håltet, Kungälv",9021014014087000,57.894577,11.972760,55,
"Håltet, Kungälv",9022014014087001,57.894577,11.972760,55,A
"Syster Estrids Gata, Göteborg",9022014006530001,57.679222,11.972778,1275,A
"Nils Ericson Terminalen, Göteborg",9022014004940009,57.710064,11.972877,1275,X
"Centralstationen, Göteborg",9022014001950005,57.707817,11.972957,12010,E
"Chalmers, Göteborg",9021014001960000,57.690000,11.972957,12010,
"Kapellplatsen, Göteborg",9022014003760006,57.693749,11.973011,8757,F
"Kapellplatsen, Göteborg",9022014003760004,57.694108,11.973029,8757,D
"Doktor Fries Torg, Göteborg",9021014002090000,57.684238,11.973065,5336,
"Centralstationen, Göteborg",9022014001950003,57.707637,11.973074,12010,C
"Göteborg Central, Göteborg",9022014008000016,57.709794,11.973119,20756,16
"Doktor Fries Torg, Göteborg",9022014002090003,57.684130,11.973137,5336,C
"Göteborg Central, Göteborg",9022014008000015,57.709749,11.973137,20756,15
"Doktor Fries Torg, Göteborg",9022014002090001,57.684328,11.973155,5336,A
"Göteborg Central, Göteborg",9022014008000014,57.709677,11.973173,20756,14
"Centralstationen, Göteborg",9022014001950004,57.707709,11.973209,12010,D
"Chalmers, Göteborg",9022014001960001,57.690036,11.973218,12010,A
"Doktor Fries Torg, Göteborg",9022014002090004,57.684022,11.973218,5336,D
"Göteborg Central, Göteborg",9022014008000013,57.709579,11.973218,20756,13
"Göteborg Central, Göteborg",9022014008000012,57.709516,11.973254,20756,12
"Kapellplatsen, Göteborg",9021014003760000,57.693650,11.973308,8757,
"Göteborg Central, Göteborg",9022014008000011,57.709426,11.973317,20756,11
"Ugglehult, Uddevalla",9022014021773002,58.330742,11.973317,57,B
"Chalmers, Göteborg",9022014001960003,57.690009,11.973335,12010,C
"Göteborg Central, Göteborg",9022014008000010,57.709363,11.973353,20756,10
"Centralstationen, Göteborg",9022014001950006,57.707808,11.973380,12010,F
"Göteborg Central, Göteborg",9022014008000009,57.709273,11.973389,20756,9
"Kapellplatsen, Göteborg",9022014003760001,57.693335,11.973398,8757,A
"Centralstationen, Göteborg",9022014001950012,57.707241,11.973407,12010,L
"Göteborg Central, Göteborg",9022014008000008,57.709201,11.973434,20756,8
"Ugglehult, Uddevalla",9021014021773000,58.330778,11.973452,57,
"Guntofta, Kungsbacka",9021014019273000,57.505371,11.973461,1275,
"Backa Kyrkogata, Göteborg",9022014001220001,57.741194,11.973479,1275,A
"Göteborg Central, Göteborg",9022014008000007,57.709129,11.973488,20756,7
"Göteborg Central, Göteborg",9022014008000006,57.709057,11.973533,20756,6
"Björkrisvägen, Göteborg",9022014001490001,57.738919,11.973551,1275,A
"Valand, Göteborg",9022014007220002,57.700418,11.973560,12010,B
"Kapellplatsen, Göteborg",9022014003760002,57.692688,11.973569,8757,B
"Ugglehult, Uddevalla",9022014021773001,58.330796,11.973587,57,A
"Centralstationen, Göteborg",9022014001950001,57.707556,11.973605,12010,A
"Göteborg Central, Göteborg",9021014008000000,57.709300,11.973659,20756,
"Centralstationen, Göteborg",9022014001950002,57.707601,11.973668,12010,B
"Backa Kyrkogata, Göteborg",9021014001220000,57.741230,11.973695,1275,
"Västra Röd, Stenungsund",9022014015253001,58.079664,11.973722,55,A
"Björkrisvägen, Göteborg",9021014001490000,57.739009,11.973731,1275,
"Centralstationen, Göteborg",9021014001950000,57.707898,11.973740,12010,
"Västra Röd, Stenungsund",9021014015253000,58.079655,11.973784,55,
"Asslerud, Dals-Ed",9022014044511001,59.048684,11.973829,57,A
"Västra Röd, Stenungsund",9022014015253002,58.079637,11.973838,55,B
"Asslerud, Dals-Ed",9021014044511000,59.048702,11.973847,57,
"Asslerud, Dals-Ed",9022014044511002,59.048711,11.973865,57,B
"Backa Kyrkogata, Göteborg",9022014001220002,57.741256,11.973892,1275,B
"Björkrisvägen, Göteborg",9022014001490002,57.739099,11.973910,1275,B
"Guntofta, Kungsbacka",9022014019273001,57.505577,11.974027,1275,A
"Kapellplatsen, Göteborg",9022014003760005,57.693766,11.974063,8757,E
"Kongahällagatan, Kungälv",9022014014131001,57.873578,11.974108,1275,A
"Nils Ericson Terminalen, Göteborg",9022014004940017,57.711844,11.974117,1275,17
"Valand, Göteborg",9022014007220001,57.700418,11.974117,12010,A
"Kongahällagatan, Kungälv",9021014014131000,57.873524,11.974180,1275,
"Kongahällagatan, Kungälv",9022014014131002,57.873470,11.974234,1275,B
"Göteborg Central, Göteborg",9022014008000005,57.709102,11.974378,20756,5
"Göteborg Central, Göteborg",9022014008000004,57.709057,11.974405,20756,4
"Heden, Göteborg",9022014003127001,57.702225,11.974414,1275,A
"Göteborg Central, Göteborg",9022014008000003,57.708976,11.974441,20756,3
"Heden, Göteborg",9022014003127002,57.702108,11.974459,1275,B
"Göteborg Central, Göteborg",9022014008000002,57.708931,11.974459,20756,2
"Runnevattnet, Uddevalla",9022014021743002,58.372308,11.974495,267,B
"Göteborg Central, Göteborg",9022014008000001,57.708859,11.974504,20756,1
"Valand, Göteborg",9021014007220000,57.700329,11.974522,12010,
"Fyrspannvägen, Göteborg",9021014002595000,57.804585,11.974701,1275,
"Fyrspannvägen, Göteborg",9022014002595001,57.804585,11.974701,1275,A
"Åkareplatsen, Göteborg",9022014007600023,57.708734,11.974764,1275,X
"Göteborg Central, Göteborg",9022014008000023,57.708734,11.974764,20756,X
"Heden, Göteborg",9022014003127004,57.702423,11.974791,1275,D
"Stålverksgatan, Göteborg",9022014006410001,57.722936,11.974809,1275,A
"Centralstationen, Göteborg",9022014001950011,57.708716,11.974818,12010,K
"Valand, Göteborg",9022014007220003,57.700481,11.974863,12010,C
"Heden, Göteborg",9022014003127005,57.702855,11.974917,1275,E
"Torsgatan, Göteborg",9022014006860002,57.716266,11.974926,1275,B
"Torsgatan, Göteborg",9021014006860000,57.716311,11.974989,1275,
"Heden, Göteborg",9022014003127030,57.702666,11.975007,1275,30
"Runnevattnet, Uddevalla",9021014021743000,58.372866,11.975016,267,
"Torsgatan, Göteborg",9022014006860001,57.716365,11.975034,1275,A
"Stålverksgatan, Göteborg",9021014006410000,57.722945,11.975088,1275,
"Doktor Westrings Gata, Göteborg",9022014002120002,57.679159,11.975097,1275,B
"Doktor Sydows Gata, Göteborg",9022014002100003,57.680642,11.975124,5336,C
"Heden, Göteborg",9022014003127003,57.702234,11.975142,1275,C
"Balladgatan, Göteborg",9022014001270002,57.732087,11.975169,1275,B
"Centralstationen, Göteborg",9022014001950010,57.708626,11.975178,12010,J
"Heden, Göteborg",9021014003127000,57.702567,11.975178,1275,
"Doktor Westrings Gata, Göteborg",9021014002120000,57.679141,11.975187,1275,
"Heden, Göteborg",9022014003127070,57.702576,11.975214,1275,70
"Mimers hus, Kungälv",9022014014109001,57.875052,11.975214,1322,A
"Balladgatan, Göteborg",9022014001270001,57.731503,11.975232,1275,A
"Doktor Sydows Gata, Göteborg",9022014002100002,57.680840,11.975232,5336,B
"Doktor Westrings Gata, Göteborg",9022014002120001,57.679105,11.975277,1275,A
"Heden, Göteborg",9022014003127006,57.702774,11.975349,1275,F
"Ängsvägen, Kungsbacka",9022014019321002,57.482916,11.975349,265,B
"Stålverksgatan, Göteborg",9022014006410002,57.722927,11.975376,1275,B
"Doktor Sydows Gata, Göteborg",9021014002100000,57.680795,11.975403,5336,
"Valand, Göteborg",9022014007220004,57.700023,11.975474,12010,D
"Runnevattnet, Uddevalla",9022014021743001,58.373405,11.975537,267,A
"Mimers hus, Kungälv",9021014014109000,57.874899,11.975582,1322,
"Sylväster, Stenungsund",9022014015242001,58.094146,11.975582,265,A
"Heden, Göteborg",9022014003127023,57.702729,11.975618,1275,X
"Heden, Göteborg",9022014003127031,57.702684,11.975690,1275,31
"Åkareplatsen, Göteborg",9022014007600030,57.708401,11.975717,1275,30
"Sylväster, Stenungsund",9021014015242000,58.094200,11.975762,265,
"Doktor Sydows Gata, Göteborg",9022014002100001,57.680903,11.975789,5336,A
"Heden, Göteborg",9022014003127071,57.702639,11.975798,1275,71
"Balladgatan, Göteborg",9021014001270000,57.731611,11.975843,1275,
"Åkareplatsen, Göteborg",9022014007600051,57.708500,11.975861,1275,51
"Åkareplatsen, Göteborg",9022014007600052,57.708455,11.975879,1275,52
"Huveröd, Stenungsund",9022014015285001,58.130238,11.975888,55,A
"Åkareplatsen, Göteborg",9022014007600053,57.708410,11.975897,1275,53
"Amdal, Stenungsund",9022014015290001,58.140090,11.975915,265,A
"Åkareplatsen, Göteborg",9022014007600054,57.708365,11.975924,1275,54
"Sylväster, Stenungsund",9022014015242002,58.094272,11.975924,265,B
"Huveröd, Stenungsund",9021014015285000,58.130202,11.975924,55,
"Åkareplatsen, Göteborg",9021014007600000,57.708329,11.975942,1275,
"Åkareplatsen, Göteborg",9022014007600055,57.708320,11.975942,1275,55
"Backereds Skola, Göteborg",9022014001240001,57.851752,11.975951,265,A
"Åkareplatsen, Göteborg",9022014007600056,57.708275,11.975960,1275,56
"Mimers hus, Kungälv",9022014014109002,57.874737,11.975960,1322,B
"Huveröd, Stenungsund",9022014015285002,58.130157,11.975960,55,B
"Åkareplatsen, Göteborg",9022014007600057,57.708230,11.975978,1275,57
"Åkareplatsen, Göteborg",9022014007600058,57.708185,11.976005,1275,58
"Amdal, Stenungsund",9021014015290000,58.140153,11.976014,265,
"Ängsvägen, Kungsbacka",9021014019321000,57.482916,11.976068,265,
"Amdal, Stenungsund",9022014015290002,58.140216,11.976095,265,B
"Åkareplatsen, Göteborg",9022014007600002,57.708374,11.976122,1275,B
"Åkareplatsen, Göteborg",9022014007600001,57.707960,11.976194,1275,A
"Balladgatan, Göteborg",9022014001270003,57.731503,11.976337,1275,C
"Backereds Skola, Göteborg",9021014001240000,57.851779,11.976472,265,
"Amdal norra, Stenungsund",9022014015289001,58.143326,11.976508,265,A
"Skimmelvägen, Göteborg",9021014005866000,57.807992,11.976553,1275,
"Skimmelvägen, Göteborg",9022014005866001,57.807992,11.976553,1275,A
"Amdal norra, Stenungsund",9021014015289000,58.143416,11.976616,265,
"Balladgatan, Göteborg",9022014001270004,57.731359,11.976625,1275,D
"Amdal norra, Stenungsund",9022014015289002,58.143506,11.976715,265,B
"Ängsvägen, Kungsbacka",9022014019321001,57.482916,11.976769,265,A
"Fridhems Kyrkogård, Göteborg",9022014002460002,57.763307,11.976877,1275,B
"Backereds Skola, Göteborg",9022014001240002,57.851806,11.976994,265,B
"Fridhems Kyrkogård, Göteborg",9021014002460000,57.763280,11.977030,1275,
"Gundal östra, Kungsbacka",9022014019251002,57.561185,11.977119,311,B
"Gundal östra, Kungsbacka",9021014019251000,57.561221,11.977146,311,
"Fridhems Kyrkogård, Göteborg",9022014002460001,57.763244,11.977164,1275,A
"Gundal östra, Kungsbacka",9022014019251001,57.561274,11.977164,311,A
"Trollhättevägen, Kungälv",9022014014169001,57.874342,11.977173,1275,A
"Sägengatan, Göteborg",9022014006550001,57.746030,11.977308,1275,A
"Polhemsplatsen, Göteborg",9021014005137000,57.708320,11.977317,1275,
"Polhemsplatsen, Göteborg",9022014005137001,57.707826,11.977389,1275,A
"Fässberg, Mölndal",9022014012251001,57.650070,11.977407,1275,A
"Sägengatan, Göteborg",9021014006550000,57.745949,11.977434,1275,
"Ålandsgatan, Göteborg",9022014007440002,57.692319,11.977497,1275,B
"Sägengatan, Göteborg",9022014006550002,57.745877,11.977560,1275,B
"Gränsen, Stenungsund",9022014015291001,58.148225,11.977704,55,A
"Bäcken, Kungsbacka",9022014019451001,57.408026,11.977713,1275,A
"Ålandsgatan, Göteborg",9021014007440000,57.692220,11.977722,1275,
"Fässberg, Mölndal",9021014012251000,57.650079,11.977722,1275,
"Polhemsplatsen, Göteborg",9022014005137002,57.708140,11.977767,1275,B
"Kringeldammen, Kungälv",9022014014825002,57.910155,11.977767,55,B
"Kringeldammen, Kungälv",9021014014825000,57.910128,11.977803,55,
"Doktor Weltzins Gata, Göteborg",9022014002110002,57.681092,11.977812,1275,B
"Kringeldammen, Kungälv",9022014014825001,57.910092,11.977839,55,A
"Trollhättevägen, Kungälv",9021014014169000,57.874576,11.977884,1275,
"Doktor Weltzins Gata, Göteborg",9021014002110000,57.681065,11.977893,1275,
"Ålandsgatan, Göteborg",9022014007440001,57.692103,11.977946,1275,A
"Doktor Weltzins Gata, Göteborg",9022014002110001,57.681029,11.977982,1275,A
"Gränsen, Stenungsund",9021014015291000,58.148558,11.978018,55,
"Fässberg, Mölndal",9022014012251002,57.650088,11.978045,1275,B
"Ödeborg folkets hus, Färgelanda",9022014070019001,58.543319,11.978072,265,A
"Bessemergatan, Göteborg",9022014001430001,57.723907,11.978171,1275,A
"Ödeborg folkets hus, Färgelanda",9021014070019000,58.543310,11.978279,265,
"Gränsen, Stenungsund",9022014015291002,58.148890,11.978315,55,B
"Bessemergatan, Göteborg",9021014001430000,57.723880,11.978387,1275,
"Bäcken, Kungsbacka",9021014019451000,57.407865,11.978396,1275,
"Ödeborg folkets hus, Färgelanda",9022014070019002,58.543292,11.978468,265,B
"Anvik, Stenungsund",9022014015164002,58.013603,11.978522,55,B
"Trollhättevägen, Kungälv",9022014014169002,57.874791,11.978576,1275,B
"Anvik, Stenungsund",9021014015164000,58.013603,11.978576,55,
"Bessemergatan, Göteborg",9022014001430002,57.723853,11.978594,1275,B
"Anvik, Stenungsund",9022014015164001,58.013594,11.978630,55,A
"Rubbestad, Färgelanda",9022014070028002,58.527489,11.978675,265,B
"Götaplatsen, Göteborg",9022014003020002,57.697515,11.978872,1275,B
"Östra Kuröd, Uddevalla",9022014021343001,58.352703,11.978881,265,A
"Gerrebacka Gård, Göteborg",9021014002697000,57.809862,11.978908,1275,
"Gerrebacka Gård, Göteborg",9022014002697001,57.809862,11.978908,1275,A
"Götaplatsen, Göteborg",9021014003020000,57.697614,11.978962,1275,
"Östra Kuröd, Uddevalla",9021014021343000,58.352649,11.978971,265,
"Götaplatsen, Göteborg",9022014003020001,57.697713,11.979043,1275,A
"Östra Kuröd, Uddevalla",9022014021343002,58.352595,11.979043,265,B
"Bäcken, Kungsbacka",9022014019451002,57.407694,11.979079,1275,B
"Rubbestad, Färgelanda",9021014070028000,58.528154,11.979133,265,
"Dalgångsgatan, Mölndal",9022014012210002,57.673379,11.979142,1275,B
"Ullerön, Dals-Ed",9022014044611001,58.901260,11.979151,267,A
"Ullerön, Dals-Ed",9021014044611000,58.901234,11.979205,267,
"Underås, Uddevalla",9022014021671001,58.296601,11.979223,55,A
"Ullerön, Dals-Ed",9022014044611002,58.901207,11.979259,267,B
"Falutorget, Göteborg",9022014002320001,57.717804,11.979367,1275,A
"Underås, Uddevalla",9021014021671000,58.296349,11.979439,55,
"Falutorget, Göteborg",9021014002320000,57.717777,11.979484,1275,
"Polhemsplatsen, Göteborg",9022014005137003,57.707655,11.979538,1275,C
"Rubbestad, Färgelanda",9022014070028001,58.528828,11.979591,265,A
"Falutorget, Göteborg",9022014002320002,57.717750,11.979609,1275,B
"Underås, Uddevalla",9022014021671002,58.296107,11.979645,55,B
"Västra Parken, Kungälv",9022014014120002,57.871888,11.979663,1275,B
"Vidblicksgatan, Göteborg",9022014007400001,57.692517,11.979780,1275,A
"Västra Parken, Kungälv",9021014014120000,57.871735,11.979906,1275,
"Vidblicksgatan, Göteborg",9021014007400000,57.692256,11.979915,1275,
"Västra Parken, Kungälv",9022014014120003,57.871618,11.979924,1275,C
"Dalgångsgatan, Mölndal",9021014012210000,57.673208,11.979987,1275,
"Vidblicksgatan, Göteborg",9022014007400002,57.691996,11.980068,1275,B
"Västra Parken, Kungälv",9022014014120001,57.871699,11.980149,1275,A
"Dagsholm, Färgelanda",9022014070029001,58.519920,11.980185,265,A
"Dagsholm, Färgelanda",9021014070029000,58.519812,11.980248,265,
"Chalmers Tvärgata, Göteborg",9022014001970001,57.689793,11.980302,1275,A
"Dagsholm, Färgelanda",9022014070029002,58.519713,11.980311,265,B
"Dalgångsgatan, Mölndal",9022014012210001,57.672642,11.980320,1275,A
"Berzeliigatan, Göteborg",9022014001420004,57.699106,11.980338,8757,D
